,GlobalId,Name,LongName,Description,ObjectType,IfcType,IsExternal,GrossPlannedArea,PubliclyAccessible,HandicapAccessible,Height,FinishCeilingHeight,GrossPerimeter,NetPerimeter,GrossFloorArea,NetFloorArea,GrossCeilingArea,NetCeilingArea,GrossVolume,NetVolume,age,persona,ownership,persona_encoded,ownership_encoded,LocationX,LocationY,LocationZ,category,key,type,type_encoded,orientation,orientation_encoded,in_out,in_out_encoded,inc_rad,sun_h,wind_exp,usability,usability_encoded,green_suitability,green_suitability_encoded,longest edge length,activity,activity_encoded,Tag,SolarRad,LoadBearing,Compartmentation,Length,Width,GrossFootprintArea,Perimeter,GrossArea,NetArea
1JYq4m9Db2bwgI__dJK_n2,1JYq4m9Db2bwgI__dJK_n2,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-25.35804,18.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3mYk1c4Nj0Lg3_FJsTVc77,3mYk1c4Nj0Lg3_FJsTVc77,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-25.35804,21.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1DKF6REcHCqx2z6CXFvED2,1DKF6REcHCqx2z6CXFvED2,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-22.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3Sd3NQAGn8vRkG4Er$HKt8,3Sd3NQAGn8vRkG4Er$HKt8,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-22.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0zOcHhwUHAjuwjI83_oUtr,0zOcHhwUHAjuwjI83_oUtr,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
30r9qtdor19PuaiKJsbPqw,30r9qtdor19PuaiKJsbPqw,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-7.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1ETEG1jjD68OJur7kXSZ1B,1ETEG1jjD68OJur7kXSZ1B,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3wPkMAXhH3ovBzqZF_2jJL,3wPkMAXhH3ovBzqZF_2jJL,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-10.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3me9__mdjFiO1gjgCjwxIn,3me9__mdjFiO1gjgCjwxIn,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,18.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3UIgrvDtv53xFDqOPunN5t,3UIgrvDtv53xFDqOPunN5t,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-13.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2VlSwmRiDCmP_AKYKtmbtE,2VlSwmRiDCmP_AKYKtmbtE,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,21.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
17kKmdK5n858cmb7FpLWDu,17kKmdK5n858cmb7FpLWDu,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-16.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
19jXB5Mcb5Ogr4EYAcbHNt,19jXB5Mcb5Ogr4EYAcbHNt,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,24.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2tRrt6qsX6JfCw0cuazmWu,2tRrt6qsX6JfCw0cuazmWu,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-19.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3fJoYJnSvDMR6$mSWc53KE,3fJoYJnSvDMR6$mSWc53KE,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,27.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2Q6ZuGOk91oP3Y6Ls3hILt,2Q6ZuGOk91oP3Y6Ls3hILt,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-22.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0QTq2QSN50vfyyURDO3Ycy,0QTq2QSN50vfyyURDO3Ycy,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,30.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2vlYi8t9PD9gh1$iZiuAE8,2vlYi8t9PD9gh1$iZiuAE8,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-25.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0vXKdo7v1BVPcqVxVZlFNL,0vXKdo7v1BVPcqVxVZlFNL,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,33.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0215IgL95EqghC1Gvr2bpz,0215IgL95EqghC1Gvr2bpz,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-28.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2_$7Tdkk958wPZLh6QSxrV,2_$7Tdkk958wPZLh6QSxrV,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-28.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
15ueDBohPBR9HGvrTQZ$ra,15ueDBohPBR9HGvrTQZ$ra,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,36.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0czk$2lxH88wsgQBzm0o31,0czk$2lxH88wsgQBzm0o31,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,36.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0UYXMRy8jE6AHWtUqaQsyP,0UYXMRy8jE6AHWtUqaQsyP,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-31.35804,9.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2CrlnuQh1AG9F3022jFE6q,2CrlnuQh1AG9F3022jFE6q,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,39.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
21napXyXbAFhWjXZ7r7Dpk,21napXyXbAFhWjXZ7r7Dpk,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-34.35804,9.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3S2PWkV3n8GfE1K55_yqv7,3S2PWkV3n8GfE1K55_yqv7,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-22.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3sa2RfWsTFtPbonziwkrnT,3sa2RfWsTFtPbonziwkrnT,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-22.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3WLDYPHI14YgjX1ZNgsSrK,3WLDYPHI14YgjX1ZNgsSrK,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-22.35804,18.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0SGNdbBRvArxd_nDedFb9O,0SGNdbBRvArxd_nDedFb9O,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-22.35804,21.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1VCKk9eibCOuDFzijRxk7Z,1VCKk9eibCOuDFzijRxk7Z,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-19.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0C_9uBfjrCmvcq3tsm2nW_,0C_9uBfjrCmvcq3tsm2nW_,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-19.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2MjTXTxCH7hR6B5_lJ58Zw,2MjTXTxCH7hR6B5_lJ58Zw,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1kES10G15FgBg6z$SJBQBk,1kES10G15FgBg6z$SJBQBk,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-7.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3hHGkaH5f9uvNvZGUNI8R0,3hHGkaH5f9uvNvZGUNI8R0,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,18.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1y8APe1d9E7xUDTSThMDwY,1y8APe1d9E7xUDTSThMDwY,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-10.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3l3c7lkbL1BQpNLlgsxfF5,3l3c7lkbL1BQpNLlgsxfF5,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,21.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3glb_h9vXA4xBTmeMB7Orr,3glb_h9vXA4xBTmeMB7Orr,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-13.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3q3C0IgGzEmOSB4JFOMHXx,3q3C0IgGzEmOSB4JFOMHXx,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,24.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1THlXD6gzCwhYiokvH6RmW,1THlXD6gzCwhYiokvH6RmW,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-16.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
25IBgJeQP2SQmH_klyuhrw,25IBgJeQP2SQmH_klyuhrw,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,27.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1A53UuwB56vh5U335YCBmN,1A53UuwB56vh5U335YCBmN,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-19.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
30kMq1vSrDAwSRA1_W$Kbf,30kMq1vSrDAwSRA1_W$Kbf,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,30.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
01FZOt6kH6OvWDsI3_Eycu,01FZOt6kH6OvWDsI3_Eycu,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-22.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
27Z1GjTQH9Y8Owwf0khAjQ,27Z1GjTQH9Y8Owwf0khAjQ,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,33.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3l62DifxT7nPuw8T5ZorsL,3l62DifxT7nPuw8T5ZorsL,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-25.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3tLof$Ld919eJrwCbSHpSI,3tLof$Ld919eJrwCbSHpSI,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-4.35804,36.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1hFar3Ya1EHPrCM8Ym82MK,1hFar3Ya1EHPrCM8Ym82MK,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-31.35804,12.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1WvAScGW90aQon446gypqF,1WvAScGW90aQon446gypqF,LVL3_T_column,N/A,N/A,N/A,IfcColumn,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-28.35804,15.076096,10.5,IfcColumn,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
